COUNTRY,CIUDAD,OPS_ZONE,OPS_ZONE_ID,TOTAL_USERS,PRIME_USERS,FOOD_CATEGORY,ORDERS_LAST_4WEEK,GMV_LAST_4WEEK,AVG_TICKET,PEAK_DAY,PEAK_DAY_ORDERS,AVG_CONNECTIVITY_HRS,AVG_GMV_STORE,AVG_ORD_STORE,AVAILABLE_RTS,CANCELLATION_RATE
CO,Bogotá,Candelaria,11,33321,14501,Sánduches,4771,73176.08,15.337681828,Fri,807,43.361089944568,2286.7525,149.093750,100,0.035213
CO,Cali,Ingenio Limonar,25,41682,18186,Típica,4219,71826.38,17.024503437,Sun,1047,25.287557637412,1670.380930233,98.116279,100,0.022991
CO,Cartagena,Bocagrande,72,12172,6396,Salchipapas,1247,22150.82,17.763287891,Sat,260,32.720649781250,5537.705,311.750000,100,0.036087
CO,Cali,Cali Centro oeste,27,53345,22000,Saludable,5276,71938.61,13.635066338,Fri,816,38.850409327946,1141.882698413,83.746032,100,0.011751
CO,Bogotá,Chapinero,4,186242,101753,Pizza,54146,1144869.29,21.144115724,Sat,10197,35.027222582480,6360.384944444,300.811111,100,0.020814
CO,Cali,Cali Norte,28,37559,15489,Hamburguesa,16734,270683.29,16.175647783,Fri,3281,35.073876085481,4164.358307692,257.446154,100,0.011832
CO,Bogotá,Usaquén,7,150909,87689,Arepas,2417,42067.06,17.404658668,Sun,418,48.420030685146,1829.002608696,105.086957,100,0.023997
CO,Bogotá,Colina,354,106426,56338,Pollo,34073,619191.38,18.172493763,Sun,6783,48.816932485053,6383.41628866,351.268041,100,0.022452
CO,Pereira,Pinares Sur,343,20412,6937,Pizza,4398,71677.6,16.297771714,Sat,904,26.407463679040,3583.88,219.900000,100,0.034106
CO,Ibagué,Guabinal,49,19680,5878,Postres,1975,20436.4,10.347544304,Sun,364,32.053686331014,552.335135135,53.378378,100,0.042532
CO,Bogotá,Chapinero,4,186242,101753,Helados,18019,209238.51,11.612104445,Sun,3872,43.780785808378,1609.527,138.607692,100,0.048893
CO,Medellín,Poblado_guayabal,17,87006,47538,Asiática,7621,155987.35,20.468094738,Sun,1436,47.337574858292,5031.85,245.838710,100,0.031886
CO,Bogotá,Engativa,9,57519,22705,Comida Rápida,1117,11358.84,10.169059982,Sun,205,18.819164007834,106.157383178,10.439252,100,0.116383
CO,Bogotá,Engativa,9,57519,22705,Mexicana,4019,72493.37,18.037663598,Sat,707,23.965957729670,1768.13097561,98.024390,100,0.043294
CO,Pereira,Los molinos,34,7163,2897,Postres,359,3854.45,10.736629526,Sun,67,23.612537316026,481.80625,44.875000,100,0.025070
CO,Cali,Zona unico oriente,26,20663,7031,Comida Rápida,513,4674.13,9.111364522,Sat,101,9.175998183895,161.176896552,17.689655,100,0.072125
CO,Medellín,Sabaneta,18,32219,15867,Típica,5476,74804.16,13.66036523,Sat,862,30.422888886450,1968.530526316,144.105263,100,0.018444
CO,Valledupar,El viajero,128,7185,3198,Comida Rápida,1890,23875.56,12.632571429,Sun,384,16.470737252000,1404.444705882,111.176471,100,0.018519
CO,Cali,Zona unico oriente,26,20663,7031,Hamburguesa,4510,65669.75,14.560920177,Sat,897,23.901355050106,1459.327777778,100.222222,100,0.017960
CO,Bogotá,Bosa,3,10790,2671,Pollo,4041,68951.24,17.06291512,Sun,775,26.772815642566,1915.312222222,112.250000,100,0.048750
CO,Cúcuta,Cúcuta All,48,19787,4969,Panadería,950,7503.75,7.898684211,Sun,168,19.669178950403,535.982142857,67.857143,100,0.041053
CO,Barranquilla,Riomar,56,39619,23745,Helados,4563,59579.73,13.057140039,Sun,994,43.174867813259,2978.9865,228.150000,100,0.012711
CO,Bogotá,Usaquén,7,150909,87689,Helados,12511,144790.3,11.573039725,Sun,3155,44.560029933047,2010.976388889,173.763889,100,0.029814
CO,Medellín,Caribe_centro,23,43602,17109,Arepas,1162,19079.14,16.419225473,Sun,212,23.468427482825,657.90137931,40.068966,100,0.036145
CO,Palmira,Palmira occidente,240,5547,1701,Hamburguesa,2022,30085.09,14.878877349,Sun,409,27.040735014064,1308.047391304,87.913043,100,0.015331
CO,Cali,Cali Centro oeste,27,53345,22000,Sánduches,7142,107747.49,15.086458975,Sat,1246,39.526386939941,2448.806590909,162.318182,100,0.020582
CO,Monteria,Norte,137,8374,3543,Helados,1040,8462.54,8.137057692,Sun,254,39.280784895833,846.254,104.000000,100,0.024038
CO,Cali,Ingenio Limonar,25,41682,18186,Comida Rápida,1109,16641.75,15.006086564,Fri,197,12.717745713415,616.361111111,41.074074,100,0.021641
CO,Cali,Cali Norte,28,37559,15489,Panadería,4493,50204.5,11.173937236,Sun,946,33.497315426276,2789.138888889,249.611111,100,0.022257
CO,Bogotá,Salitre,5,46619,21220,Empanadas,249,2863.41,11.499638554,Fri,46,28.950141303571,409.058571429,35.571429,100,0.072289
CO,Barranquilla,Miramar y Alamedas,61,56056,30444,Helados,3771,40759.64,10.808708565,Sun,848,48.241705747445,1509.616296296,139.666667,100,0.015115
CO,Villavicencio,Villavo sur,208,13632,4669,Hamburguesa,5527,75162.53,13.599155057,Sun,1047,27.868559061231,2424.597741935,178.290323,100,0.016646
CO,Bogotá,Antonio Nariño,8,33946,10278,Comida Rápida,589,5807.6,9.860101868,Sat,114,16.548318317225,86.680597015,8.791045,100,0.101868
CO,Bogotá,Candelaria,11,33321,14501,Desayunos,946,14992.69,15.848509514,Thu,167,36.036702303594,713.937619048,45.047619,100,0.016913
CO,Ibagué,Guabinal,49,19680,5878,Mexicana,1321,18472.94,13.984057532,Sun,221,18.385941638061,879.663809524,62.904762,100,0.024981
CO,Ibagué,Centro Ricaurte,50,7394,2430,Hamburguesa,663,8803.21,13.277843137,Sun,133,16.747378580839,628.800714286,47.357143,100,0.045249
CO,Bogotá,Kennedy,312,44307,13565,Parrilla,1597,27260.83,17.070025047,Sat,302,25.182085986881,514.355283019,30.132075,100,0.067001
CO,Pereira,Pinares Sur,343,20412,6937,Comida Rápida,413,3578.64,8.664987893,Sun,96,21.597030927435,255.617142857,29.500000,100,0.062954
CO,Bogotá,Salitre,5,46619,21220,Asiática,3551,69081.76,19.454170656,Sun,638,41.540497180000,3837.875555556,197.277778,100,0.027598
CO,Pasto,Pasto Villas del norte,114,7405,1863,Pollo,1870,17496.79,9.356572193,Sun,364,27.036344123920,1029.222941176,110.000000,100,0.035294
CO,Cali,Cali Norte,28,37559,15489,Postres,5796,76594.37,13.215039683,Thu,1012,38.736437950823,1235.393064516,93.483871,100,0.027605
CO,Cali,Ingenio Limonar,25,41682,18186,Empanadas,150,2293.71,15.2914,Sat,36,26.427425133860,286.71375,18.750000,100,0.040000
CO,Barranquilla,Miramar y Alamedas,61,56056,30444,Saludable,6259,77809.44,12.431608883,Tue,962,46.133375298975,2288.512941176,184.088235,100,0.013421
CO,Tunja,Tunja,199,10964,2746,Hamburguesa,7019,90901.87,12.950829178,Sun,1285,21.017652512149,1976.127608696,152.586957,100,0.037185
CO,Bogotá,Bosa,3,10790,2671,Comida Rápida,643,6871.66,10.686874028,Sat,147,15.952742191880,120.555438596,11.280702,100,0.122862
CO,Santa Marta,Centro,202,16200,6002,Postres,1807,17812.05,9.857249585,Sun,351,24.424019943406,774.436956522,78.565217,100,0.027670
CO,Cartago,Cartago,223,1350,394,Hamburguesa,353,5047.57,14.299065156,Sun,75,40.655076500000,841.261666667,58.833333,100,0.031161
CO,Cali,Lido Plametto,29,31732,13541,Helados,2671,28515.77,10.676065144,Sun,552,35.716774764269,1901.051333333,178.066667,100,0.014976
CO,Medellín,Sabaneta,18,32219,15867,Alitas,1244,24864.06,19.987186495,Sun,249,31.090734034449,2486.406,124.400000,100,0.025723
CO,Palmira,Palmira oriente,24,3867,1287,Panadería,620,5738.43,9.255532258,Sun,136,79.860740750000,1434.6075,155.000000,100,0.014516
CO,Armenia,Armenia Sur,204,12174,4229,Sánduches,969,12184.44,12.574241486,Sat,157,50.722588214286,1740.634285714,138.428571,100,0.031992
CO,Bogotá,Suba,6,28101,10035,Postres,2642,30083.48,11.38663134,Sun,510,23.643471946950,733.743414634,64.439024,100,0.046556
CO,Cali,Lido Plametto,29,31732,13541,Pollo,6685,103488.86,15.480756918,Sun,1510,42.726120669699,6468.05375,417.812500,100,0.013912
CO,Cartagena,La Castellana,262,16568,6280,Helados,1175,11449.51,9.74426383,Sun,234,34.110215614048,602.605789474,61.842105,100,0.048511
CO,Cartagena,Marbella - Crespo,75,6871,3404,Pollo,3741,63038.18,16.850622828,Sun,781,34.472767235578,9005.454285714,534.428571,100,0.068431
CO,Barranquilla,Miramar y Alamedas,61,56056,30444,Árabe,6023,112717.56,18.714521003,Sun,1194,40.604583695300,7044.8475,376.437500,100,0.016271
CO,Villavicencio,Villavo Norte,53,13791,4873,Desayunos,809,7737.12,9.563807169,Sat,174,33.813260944444,967.14,101.125000,100,0.030902
CO,Armenia,Centro,102,10389,4193,Árabe,144,2195.38,15.245694444,Fri,29,44.480222000000,731.793333333,48.000000,100,0.048611
CO,Cali,Puerta del Sol 2,353,218,90,Típica,14,124.1,8.864285714,Sat,6,13.733264204630,62.05,7.000000,100,0.071429
CO,Cali,Cali Centro oeste,27,53345,22000,Jugos y Batidos,1307,14063.75,10.760328998,Wed,197,22.369853232400,703.1875,65.350000,100,0.025249
CO,Barranquilla,Soledad,70,5133,1658,Jugos y Batidos,148,1047.21,7.075743243,Sun,33,12.230936230769,209.442,29.600000,100,0.040541
CO,Bogotá,Kennedy,312,44307,13565,Jugos y Batidos,646,6588.81,10.199396285,Sat,127,25.071533560345,470.629285714,46.142857,100,0.060372
CO,Bello,Bello,100,21209,6279,Perros Calientes,542,7736.86,14.274649446,Sat,123,24.192034579862,773.686,54.200000,100,0.031365
CO,Mosquera/ Funza,Madrid,192,3028,807,Alitas,75,1077.9,14.372,Thu,15,32.786778258470,269.475,18.750000,100,0.026667
CO,Manizales,centro,39,17629,5625,Pizza,4604,73348.16,15.931398784,Sun,913,31.644974674599,3860.429473684,242.315789,100,0.016073
CO,Santa Marta,Centro,202,16200,6002,Sánduches,1859,22432.8,12.067132867,Sat,301,41.280626607635,2804.1,232.375000,100,0.034965
CO,Barranquilla,Prado,58,24885,13303,China,2866,52537.94,18.3314515,Sun,706,29.108936620849,5837.548888889,318.444444,100,0.008723
CO,Cali,Cali Norte,28,37559,15489,Café,2312,26846.77,11.61192474,Thu,403,32.097394833155,2065.136153846,177.846154,100,0.017734
CO,Neiva,Neiva Centro,216,8456,2409,Café,824,8375.69,10.16467233,Thu,163,36.898016159091,523.480625,51.500000,100,0.030340
CO,Bogotá,Usaquén,7,150909,87689,Parrilla,7845,174104.87,22.193100064,Sun,1729,27.078412181611,2720.38859375,122.578125,100,0.024347
CO,Bogotá,Suba,6,28101,10035,Arepas,158,1541.81,9.758291139,Wed,31,10.547785393589,256.968333333,26.333333,100,0.069620
CO,Bogotá,Antonio Nariño,8,33946,10278,Helados,2372,26048.42,10.981627319,Sun,458,31.472874275000,1041.9368,94.880000,100,0.043002
CO,Barranquilla,Centro y nor occidente,65,27061,13148,Pollo,7378,103259.95,13.995656004,Sun,1643,20.253734401249,9387.268181818,670.727273,100,0.027650
CO,Pereira,Pinares Sur,343,20412,6937,Café,1398,15929.02,11.394148784,Thu,264,35.644300724528,2275.574285714,199.714286,100,0.036481
CO,Santa Marta,Centro,202,16200,6002,Salchipapas,2022,23382.94,11.564263106,Sun,382,10.830125587325,2338.294,202.200000,100,0.047478
CO,Bogotá,Colina,354,106426,56338,Árabe,2070,42742.01,20.64831401,Sun,340,35.423981728768,4274.201,207.000000,100,0.016425
CO,Barrancabermeja,Barrancabermeja,149,2429,809,Postres,261,2758.22,10.56789272,Sat,54,18.848397416667,344.7775,32.625000,100,0.022989
CO,Ibagué,Centro Ricaurte,50,7394,2430,Postres,579,5894.01,10.179637306,Tue,97,30.391045500000,491.1675,48.250000,100,0.046632
CO,Cali,Cali Norte,28,37559,15489,Arepas,910,11916.89,13.095483516,Thu,157,21.784988575000,2383.378,182.000000,100,0.008791
CO,Ibagué,Centro Ricaurte,50,7394,2430,Arepas,240,1968.46,8.201916667,Wed,46,10.954456333333,1968.46,240.000000,100,0.033333
CO,Medellín,Envigado,22,41166,22944,Poke,595,10816.48,18.178957983,Sat,101,50.633359875000,5408.24,297.500000,100,0.062185
CO,Bogotá,Engativa,9,57519,22705,Salchipapas,1774,26037.93,14.677525366,Sat,331,31.102771540718,1735.862,118.266667,100,0.033822
CO,Soacha,Soacha,194,7503,1561,Café,104,914.14,8.789807692,Wed,22,55.099909375000,304.713333333,34.666667,100,0.125000
CO,Ibagué,Guabinal,49,19680,5878,Hamburguesa,9304,139767.05,15.022253869,Sat,1751,22.878383262936,3105.934444444,206.755556,100,0.032997
CO,Manizales,centro,39,17629,5625,Parrilla,2246,33071.87,14.724786287,Sun,432,29.040994625282,2543.99,172.769231,100,0.015583
CO,Mosquera/ Funza,Mosquera - Funza,164,8952,2071,Típica,985,15667,15.905583756,Sat,216,24.014912136669,824.578947368,51.842105,100,0.023350
CO,Bogotá,Salitre,5,46619,21220,Pizza,9515,187690.35,19.725733053,Fri,1888,35.538173447256,3351.613392857,169.910714,100,0.029953
CO,Cartagena,Manga,318,17501,8014,Sushi,2634,58772.5,22.31302202,Fri,489,29.342005883333,6530.277777778,292.666667,100,0.020121
CO,Bogotá,Usaquén,7,150909,87689,Vegetariana,1216,18123.91,14.90453125,Sat,233,49.682490687500,1647.628181818,110.545455,100,0.014803
CO,Cali,Cali Centro oeste,27,53345,22000,Desayunos,5057,49965.14,9.880391536,Sat,851,47.056841864038,1611.778709677,163.129032,100,0.008503
CO,Cali,Alfaguara Jamundi,168,5670,2050,Postres,1035,11887.19,11.485207729,Sun,218,26.514264897304,594.3595,51.750000,100,0.021256
CO,Manizales,centro,39,17629,5625,Postres,1798,19408.45,10.794466073,Sun,366,31.161611300000,669.256896552,62.000000,100,0.018910
CO,Palmira,Palmira occidente,240,5547,1701,Parrilla,1048,18237.99,17.402662214,Sun,256,24.051030818750,1519.8325,87.333333,100,0.028626
CO,Rionegro,Rio Negro,306,9359,3196,Comida Rápida,544,6675.19,12.270569853,Sun,107,34.262305569435,351.325789474,28.631579,100,0.128676
CO,Cali,Pance y ciudad jardin,31,28252,13676,Parrilla,3239,73702.76,22.754788515,Sun,701,33.323637794444,4606.4225,202.437500,100,0.016054
CO,Pereira,Pinares_Dosquebradas,35,10361,3673,Típica,1795,19963.48,11.121715877,Sun,428,23.455542365554,1996.348,179.500000,100,0.021727
CO,Bogotá,Suba,6,28101,10035,Asiática,1493,27654.91,18.523047555,Sun,340,22.581643180556,4609.151666667,248.833333,100,0.026122
CO,Bogotá,Colina,354,106426,56338,Sánduches,10335,168443.15,16.298321239,Fri,1696,50.443628567599,3007.913392857,184.553571,100,0.027673
CO,Pereira,Cerritos,95,3937,1792,Comida Rápida,4,28.26,7.065,Fri,3,3.974941500000,14.13,2.000000,100,0.000000
CO,Medellín,Laureles_belén,16,95552,42131,Vegetariana,1367,19002.81,13.901104609,Fri,216,64.053733099188,1266.854,91.133333,100,0.024140
CO,Medellín,Caribe_centro,23,43602,17109,Jugos y Batidos,716,7087.66,9.89896648,Sun,126,21.816221827778,295.319166667,29.833333,100,0.044693
CO,Medellín,Poblado_guayabal,17,87006,47538,Pescados y Mariscos,538,14275.8,26.534944238,Sun,123,24.260476113636,1297.8,48.909091,100,0.031599
CO,Pereira,Pinares_Dosquebradas,35,10361,3673,Comida Rápida,949,9859.87,10.389747102,Sun,174,19.157806198258,448.175909091,43.136364,100,0.037935
CO,Tulua,Tulua,220,2975,754,Hamburguesa,1080,15779.83,14.610953704,Sun,221,29.680400417983,1051.988666667,72.000000,100,0.031481
CO,Barranquilla,Prado,58,24885,13303,Hamburguesa,6409,89721.26,13.999260415,Fri,1130,20.352608974357,3900.924347826,278.652174,100,0.017631
CO,Villavicencio,Villavo Norte,53,13791,4873,Parrilla,1736,23071.52,13.290046083,Sun,356,19.066089662299,2563.502222222,192.888889,100,0.023618
CO,Popayan,Popayan Centro,213,8893,2456,Empanadas,121,873.58,7.219669421,Sun,30,29.887632500000,124.797142857,17.285714,100,0.074380
CO,Bogotá,Fontibon,10,44683,17740,Jugos y Batidos,724,7999.99,11.049709945,Sat,127,23.233860865385,666.665833333,60.333333,100,0.048343
CO,Mosquera/ Funza,Madrid,192,3028,807,Comida Rápida,105,970.65,9.244285714,Sun,23,15.204788378775,97.065,10.500000,100,0.219048
CO,Cúcuta,Cúcuta All,48,19787,4969,Sánduches,1700,23972.1,14.101235294,Sat,283,31.379192966667,2397.21,170.000000,100,0.016471
CO,Mosquera/ Funza,Mosquera - Funza,164,8952,2071,Comida Rápida,424,5173.29,12.20115566,Fri,97,20.261256558022,184.760357143,15.142857,100,0.056604
CO,Cali,Cali Centro oeste,27,53345,22000,Sushi,1893,49274.01,26.029587956,Sun,379,30.384831362408,2593.368947368,99.631579,100,0.025885
CO,Neiva,Neiva Centro,216,8456,2409,Sánduches,1394,18328.67,13.148256815,Sat,221,28.360754523810,1832.867,139.400000,100,0.020086
CO,Medellín,Envigado,22,41166,22944,Sánduches,2270,37471.36,16.507207048,Sat,408,46.288942128579,2204.197647059,133.529412,100,0.029515
CO,Barranquilla,Prado,58,24885,13303,Helados,987,10172.99,10.30698075,Sun,165,29.876181592124,1017.299,98.700000,100,0.020263
CO,Medellín,Itagui_y_la_estrella,21,23582,11701,Comida Rápida,3186,37602.99,11.802570621,Sun,699,17.024405729854,475.98721519,40.329114,100,0.063089
CO,Bogotá,Antonio Nariño,8,33946,10278,Jugos y Batidos,403,3635.45,9.020967742,Sun,73,22.081470396383,330.495454545,36.636364,100,0.052109
CO,Palmira,Palmira oriente,24,3867,1287,Comida Rápida,578,7428.04,12.851280277,Sun,101,16.781069627073,322.95826087,25.130435,100,0.039792
CO,Cartagena,La siriaca,76,1955,1177,Árabe,221,5320.26,24.073574661,Fri,42,49.841954750000,2660.13,110.500000,100,0.104072
CO,Cartagena,La siriaca,76,1955,1177,Hamburguesa,1172,26102.37,22.271646758,Fri,231,43.079090800000,5220.474,234.400000,100,0.029863
CO,Riohacha,Riohacha,308,1283,451,Postres,67,541.05,8.075373134,Sun,20,8.274960550000,108.21,13.400000,100,0.014925
CO,Chía,Cajicá,15,10974,4931,Parrilla,1304,23176,17.773006135,Sun,264,27.609426590000,1545.066666667,86.933333,100,0.022239
CO,Valledupar,La elvira,134,4970,2098,Postres,577,6237.08,10.8094974,Sun,105,26.550936184211,479.775384615,44.384615,100,0.041594
CO,Zipaquira,Zipaquira,267,3010,829,Típica,279,3050.7,10.934408602,Sat,72,26.623585350000,508.45,46.500000,100,0.021505
CO,Palmira,Palmira occidente,240,5547,1701,Típica,124,1384.66,11.166612903,Sun,22,20.940994156910,138.466,12.400000,100,0.072581
CO,Bogotá,Antonio Nariño,8,33946,10278,Sánduches,4107,66613.01,16.219383979,Sat,727,53.989122951396,3027.864090909,186.681818,100,0.026540
CO,Pereira,Cuba,247,12065,4236,Saludable,701,10392.49,14.825235378,Mon,113,51.130551343750,1299.06125,87.625000,100,0.011412
CO,Bucaramanga,Norte,88,6685,3445,Postres,265,3120.64,11.776,Thu,51,20.368592520000,390.08,33.125000,100,0.041509
CO,Mosquera/ Funza,Mosquera - Funza,164,8952,2071,Arepas,368,4355.66,11.836032609,Fri,67,20.378285976190,335.050769231,28.307692,100,0.038043
CO,Pereira,SAMARIA_2_PEI,365,2424,1078,Comida Rápida,74,670.8,9.064864865,Sun,18,17.711701074057,134.16,14.800000,100,0.121622
CO,Medellín,Laureles_belén,16,95552,42131,Italiana,5925,113585.59,19.170563713,Sat,996,28.995188755245,4206.873703704,219.444444,100,0.021941
CO,Bogotá,Salitre,5,46619,21220,Sushi,3076,78956.23,25.668475293,Fri,587,34.935146641667,3759.82047619,146.476190,100,0.041287
CO,Bello,Bello,100,21209,6279,Típica,2111,29872.15,14.150710564,Sun,435,20.198816771641,853.49,60.314286,100,0.027949
CO,Cartagena,La Castellana,262,16568,6280,Sushi,173,3308.88,19.126473988,Mon,37,15.523218508433,827.22,43.250000,100,0.121387
CO,Cali,Pance y ciudad jardin,31,28252,13676,Italiana,1771,37996.36,21.45474873,Sun,417,39.481674171875,3799.636,177.100000,100,0.010164
CO,Cali,Puerta del Sol 2,353,218,90,Comida Rápida,35,295.33,8.438,Sun,10,10.418506961429,32.814444444,3.888889,100,0.057143
CO,Bucaramanga,Cacique y Sur,86,18003,7826,Helados,1561,15046.69,9.63913517,Sun,334,40.808509650634,1074.763571429,111.500000,100,0.019218
CO,Bogotá,Engativa,9,57519,22705,Panadería,1723,16762.1,9.72843877,Sun,384,23.371982276042,798.195238095,82.047619,100,0.034823
CO,Pereira,Pinares Sur,343,20412,6937,Helados,1782,18631.32,10.455286195,Sun,342,37.846573640625,1863.132,178.200000,100,0.040965
CO,Cali,Alfaguara Jamundi,168,5670,2050,Típica,739,10292.92,13.928173207,Sat,155,18.135124283333,1286.615,92.375000,100,0.016238
CO,Cali,Pance y ciudad jardin,31,28252,13676,Arepas,1197,17576.63,14.68390142,Wed,188,26.005829805556,2929.438333333,199.500000,100,0.010025
CO,Cúcuta,Cúcuta All,48,19787,4969,Pollo,7470,110421.28,14.781965194,Sun,1656,39.111666378192,4600.886666667,311.250000,100,0.027309
CO,Barranquilla,Barranquilla sur,69,3866,1642,Pizza,194,2748.47,14.167371134,Sat,41,21.054683627973,392.638571429,27.714286,100,0.025773
CO,Pereira,Los molinos,34,7163,2897,Pizza,281,4907.75,17.465302491,Sat,63,19.073918489363,817.958333333,46.833333,100,0.035587
CO,Barranquilla,Soledad,70,5133,1658,Desayunos,13,62.3,4.792307692,Sun,4,22.482510100000,20.766666667,4.333333,100,0.384615
CO,Cartagena,Horizonte Campanos,338,1605,723,Postres,145,1464.18,10.097793103,Sun,25,22.227940100000,488.06,48.333333,100,0.075862
CO,Cali,Puerta del Sol,276,2054,825,Hamburguesa,68,915.5,13.463235294,Sun,13,6.238780074087,183.1,13.600000,100,0.044118
CO,Bucaramanga,Giron,91,903,327,Comida Rápida,91,789.51,8.675934066,Sat,21,3.528401071429,263.17,30.333333,100,0.142857
CO,Medellín,Sabaneta,18,32219,15867,Arepas,1144,18993.69,16.602875874,Sun,217,31.799027549236,1461.053076923,88.000000,100,0.032343
CO,Villavicencio,Villavo Norte,53,13791,4873,Postres,2305,20307.29,8.810104121,Sat,375,21.723383931818,1128.182777778,128.055556,100,0.027332
CO,Ibagué,Centro Ricaurte,50,7394,2430,Alitas,217,2776.45,12.794700461,Fri,39,33.413123961641,555.29,43.400000,100,0.082949
CO,Rionegro,Llano_grande,108,2737,1413,Parrilla,85,2814.91,33.116588235,Sun,25,26.614268850000,938.303333333,28.333333,100,0.035294
CO,Cali,Zona unico oriente,26,20663,7031,Saludable,1497,20199,13.492985972,Sat,274,43.984365000000,2524.875,187.125000,100,0.010020
CO,Yopal,Yopal,222,2297,792,Desayunos,38,252.16,6.635789474,Sun,16,12.773292000000,126.08,19.000000,100,0.236842
CO,Bucaramanga,Floridablanca,33,16088,6809,Pescados y Mariscos,153,2514.57,16.435098039,Sun,48,33.899065000000,628.6425,38.250000,100,0.104575
CO,Rionegro,Rio Negro,306,9359,3196,Pizza,1155,20349.69,17.618779221,Fri,227,17.446823341667,1565.360769231,88.846154,100,0.036364
CO,Manizales,centro,39,17629,5625,Panadería,497,4490.03,9.034265594,Sun,90,47.598153250000,748.338333333,82.833333,100,0.024145
CO,Bogotá,Candelaria,11,33321,14501,Salchipapas,1027,12736.79,12.401937683,Sun,201,38.579979666779,1273.679,102.700000,100,0.072055
CO,Barranquilla,Prado,58,24885,13303,Árabe,781,17759.08,22.738898848,Sun,144,20.275697409091,3551.816,156.200000,100,0.024328
CO,Bogotá,Bosa,3,10790,2671,Perros Calientes,139,2035.84,14.646330935,Sun,37,11.510839840909,508.96,34.750000,100,0.086331
CO,Barranquilla,Riomar,56,39619,23745,China,1306,23003.43,17.613652374,Sun,408,19.851870625000,2875.42875,163.250000,100,0.017611
CO,Valledupar,El viajero,128,7185,3198,Italiana,168,1787.89,10.642202381,Sun,48,37.196496750000,893.945,84.000000,100,0.000000
CO,Tulua,Tulua,220,2975,754,Postres,258,2074.01,8.03879845,Sun,49,23.857821685210,296.287142857,36.857143,100,0.031008
CO,Buga,Buga,123,1177,304,Comida Rápida,91,1030.43,11.323406593,Sat,23,21.613653250000,257.6075,22.750000,100,0.021978
CO,Villavicencio,Villavo Norte,53,13791,4873,Mexicana,714,9369.28,13.122240896,Fri,130,20.205458439367,1041.031111111,79.333333,100,0.018207
CO,Cartagena,Centro Historico,73,4514,2291,Helados,363,4328.93,11.925426997,Sat,84,41.292706221444,432.893,36.300000,100,0.057851
CO,Medellín,Poblado_guayabal,17,87006,47538,China,3053,63351.51,20.750576482,Sat,571,46.005787931818,7918.93875,381.625000,100,0.024566
CO,Bogotá,Candelaria,11,33321,14501,Italiana,586,9554.03,16.303805461,Fri,96,26.365509177083,796.169166667,48.833333,100,0.032423
CO,Medellín,Itagui_y_la_estrella,21,23582,11701,Café,764,7793.15,10.200458115,Thu,137,36.302365436360,649.429166667,63.666667,100,0.027487
CO,Bogotá,Suba,6,28101,10035,China,944,14086.24,14.921864407,Sun,237,35.487110876292,1408.624,94.400000,100,0.026483
CO,Cali,Cali Norte,28,37559,15489,Internacional,317,7514.57,23.705268139,Sun,70,15.090402333333,2504.856666667,105.666667,100,0.006309
CO,Armenia,Centro,102,10389,4193,Helados,764,8249.6,10.797905759,Sun,179,55.526964600000,1374.933333333,127.333333,100,0.019634
CO,Cartagena,La siriaca,76,1955,1177,Pizza,369,9681.08,26.23598916,Sun,77,45.028236750000,3227.026666667,123.000000,100,0.027100
CO,Chía,Cajicá,15,10974,4931,Crepes,1519,25228.75,16.608788677,Sat,255,56.699676250000,25228.75,1519.000000,100,0.019092
CO,Valledupar,La elvira,134,4970,2098,Mexicana,26,353.7,13.603846154,Sat,7,14.498516666667,353.7,26.000000,100,0.000000
CO,Bucaramanga,Cacique y Sur,86,18003,7826,Alitas,586,11357.59,19.381552901,Sun,145,28.754996090376,1135.759,58.600000,100,0.039249
CO,Barranquilla,Soledad,70,5133,1658,Sushi,188,3120.91,16.600585106,Sun,45,25.567973958333,1040.303333333,62.666667,100,0.031915
CO,Villavicencio,Villavo sur,208,13632,4669,Helados,1053,10412.01,9.887948718,Sun,231,25.572291460073,1156.89,117.000000,100,0.033238
CO,Bucaramanga,Norte,88,6685,3445,Parrilla,882,9913.95,11.240306122,Sun,206,21.163028710120,1101.55,98.000000,100,0.044218
CO,Medellín,Itagui_y_la_estrella,21,23582,11701,Sánduches,2258,35391.37,15.673768822,Sat,392,40.762239628345,5055.91,322.571429,100,0.034987
CO,Bucaramanga,Floridablanca,33,16088,6809,Panadería,606,6726.71,11.100181518,Sun,104,39.403493600000,1121.118333333,101.000000,100,0.044554
CO,Villavicencio,Villavo Norte,53,13791,4873,Sánduches,986,10065.5,10.20841785,Sat,153,37.549331321429,2013.1,197.200000,100,0.033469
CO,Bogotá,Bosa,3,10790,2671,Pizza,623,9613.95,15.431701445,Sun,122,17.958426137344,640.93,41.533333,100,0.089888
CO,Valledupar,San Jorge,135,3627,1401,Parrilla,108,921.01,8.52787037,Wed,23,10.499243472222,131.572857143,15.428571,100,0.111111
CO,Sincelejo,Sincelejo,200,4516,1280,Italiana,49,832.11,16.981836735,Sat,16,38.764016666667,416.055,24.500000,100,0.020408
CO,Sincelejo,Sincelejo,200,4516,1280,Típica,376,2868.81,7.62981383,Sun,64,9.988192825000,318.756666667,41.777778,100,0.031915
CO,Villavicencio,Villavo Norte,53,13791,4873,Sushi,626,12431.82,19.85913738,Sat,113,25.748923075000,1775.974285714,89.428571,100,0.020767
